x_data,y_data,na_ratio,test,mechanism,pvalue,effect_size
85,85,0.3,chi2,MCAR,1.4187844211536147e-42,0.3852128680684632
85,85,0.3,chi2,MAR,1.2849265169454612e-55,0.3655243422854108
85,85,0.3,chi2,MNAR,2.0477791438762747e-50,0.4420549437352532
85,85,0.4,chi2,MCAR,2.8858905718313784e-30,0.37995128374496284
85,85,0.4,chi2,MAR,8.602356151932167e-50,0.37301216502134754
85,85,0.4,chi2,MNAR,2.0477791438762747e-50,0.4420549437352532
86,86,0.0,chi2,MCAR,1.3863049906578924e-98,0.4017463485069504
86,86,0.0,chi2,MAR,1.3863049906578924e-98,0.4017463485069504
86,86,0.0,chi2,MNAR,1.3863049906578924e-98,0.4017463485069504
86,86,0.1,chi2,MCAR,1.866707235687011e-81,0.4087831154760468
86,86,0.1,chi2,MAR,6.74825094419109e-84,0.3914161745336383
86,86,0.1,chi2,MNAR,1.3863049906578924e-98,0.4017463485069504
86,86,0.2,chi2,MCAR,1.2646244697065758e-64,0.4101662201707032
86,86,0.2,chi2,MAR,9.663271141944483e-75,0.3940031416716332
86,86,0.2,chi2,MNAR,1.3863049906578924e-98,0.4017463485069504
86,86,0.3,chi2,MCAR,5.872624955338592e-56,0.43055688103251005
86,86,0.3,chi2,MAR,9.584260041380866e-71,0.4069897021650531
86,86,0.3,chi2,MNAR,2.873660670407849e-63,0.480289563122533
86,86,0.4,chi2,MCAR,1.1971233821505202e-38,0.4278660099387274
86,86,0.4,chi2,MAR,5.6013192689486755e-56,0.3977421855121309
86,86,0.4,chi2,MNAR,2.873660670407849e-63,0.480289563122533
87,87,0.0,chi2,MCAR,1.025362640058882e-108,0.42091376353342674
87,87,0.0,chi2,MAR,1.025362640058882e-108,0.42091376353342674
87,87,0.0,chi2,MNAR,1.025362640058882e-108,0.42091376353342674
87,87,0.1,chi2,MCAR,5.6186354295221646e-77,0.40076471090351645
87,87,0.1,chi2,MAR,1.3916349751442357e-93,0.4173223530206194
87,87,0.1,chi2,MNAR,1.025362640058882e-108,0.42091376353342674
87,87,0.2,chi2,MCAR,2.0270118226622765e-65,0.41348423660149364
87,87,0.2,chi2,MAR,1.4519162367764501e-81,0.4129019050307631
87,87,0.2,chi2,MNAR,1.025362640058882e-108,0.42091376353342674
87,87,0.3,chi2,MCAR,4.688560909108274e-50,0.42012706702211033
87,87,0.3,chi2,MAR,2.206787996537141e-60,0.3878436597884853
87,87,0.3,chi2,MNAR,1.789620161210644e-63,0.4844436934783266
87,87,0.4,chi2,MCAR,3.296332127027392e-31,0.3970835479902526
87,87,0.4,chi2,MAR,1.3689743641693485e-53,0.3981697148604316
87,87,0.4,chi2,MNAR,1.789620161210644e-63,0.4844436934783266
88,88,0.0,chi2,MCAR,3.2705423678738994e-92,0.3891915354711355
88,88,0.0,chi2,MAR,3.2705423678738994e-92,0.3891915354711355
88,88,0.0,chi2,MNAR,3.2705423678738994e-92,0.3891915354711355
88,88,0.1,chi2,MCAR,5.4644141698238955e-73,0.38769583052074497
88,88,0.1,chi2,MAR,3.8330159376926355e-89,0.4037112720345925
88,88,0.1,chi2,MNAR,3.2705423678738994e-92,0.3891915354711355
88,88,0.2,chi2,MCAR,4.746777088449007e-51,0.3684055757751025
88,88,0.2,chi2,MAR,2.696101279884934e-77,0.4012940557559986
88,88,0.2,chi2,MNAR,3.2705423678738994e-92,0.3891915354711355
88,88,0.3,chi2,MCAR,3.2378755813824007e-41,0.3776361306615328
88,88,0.3,chi2,MAR,2.0666822478123366e-62,0.3881711700606405
88,88,0.3,chi2,MNAR,5.6002710081432285e-55,0.45317616956567064
88,88,0.4,chi2,MCAR,6.211287491934841e-26,0.3579474174100647
88,88,0.4,chi2,MAR,6.424955369142806e-56,0.39459205552145415
88,88,0.4,chi2,MNAR,5.6002710081432285e-55,0.45317616956567064
89,89,0.0,chi2,MCAR,2.941415526452503e-96,0.3972099497221384
89,89,0.0,chi2,MAR,2.941415526452503e-96,0.3972099497221384
89,89,0.0,chi2,MNAR,2.941415526452503e-96,0.3972099497221384
89,89,0.1,chi2,MCAR,3.796869813197512e-73,0.3910049430108049
89,89,0.1,chi2,MAR,2.0410556436255146e-85,0.397177163731188
89,89,0.1,chi2,MNAR,2.941415526452503e-96,0.3972099497221384
89,89,0.2,chi2,MCAR,6.927041318564389e-50,0.3679570303063556
89,89,0.2,chi2,MAR,7.066615106244818e-77,0.40153171855510167
89,89,0.2,chi2,MNAR,2.941415526452503e-96,0.3972099497221384
89,89,0.3,chi2,MCAR,7.850006883517136e-35,0.3558610458371534
89,89,0.3,chi2,MAR,7.266636345074914e-72,0.41558730879742456
89,89,0.3,chi2,MNAR,4.181591096357609e-53,0.44032820152532753
89,89,0.4,chi2,MCAR,2.1141487639265444e-23,0.34153682270022584
89,89,0.4,chi2,MAR,7.092328195311882e-61,0.4139298404268914
89,89,0.4,chi2,MNAR,4.181591096357609e-53,0.44032820152532753
90,90,0.0,chi2,MCAR,4.186592873107996e-99,0.4027530078384941
90,90,0.0,chi2,MAR,4.186592873107996e-99,0.4027530078384941
90,90,0.0,chi2,MNAR,4.186592873107996e-99,0.4027530078384941
90,90,0.1,chi2,MCAR,2.899295037242743e-80,0.40823493963501706
90,90,0.1,chi2,MAR,1.8764096636869764e-89,0.40415208419887233
90,90,0.1,chi2,MNAR,4.186592873107996e-99,0.4027530078384941
